time,xe_p(1),xe_p(2),xe_p(3),xe_theta,"q(1,1)","q(2,1)","q(3,1)","q(4,1)","q?(1,1)","q?(2,1)","q?(3,1)","q?(4,1)",From Workspace1:1(1),From Workspace1:1(2),From Workspace1:1(3),From Workspace2:1,From Workspace4:1(1),From Workspace4:1(2),From Workspace4:1(3),theta_dot,pd(1),pd(2),pd(3),theta,"?e(1,1)","?e(2,1)","?e(3,1)","?e(4,1)","q_dot_dot(1,1)","q_dot_dot(2,1)","q_dot_dot(3,1)","q_dot_dot(4,1)",?d(1),?d(2),?d(3),?d(4),?(1),?(2),?(3),?(4),"Reshape(1,1)","Reshape(2,1)","Reshape(3,1)","Reshape(4,1)",xe_p(1),xe_p(2),xe_p(3),xe_theta
0.726,0.245563792,-0.760567618,0.3,0.550028329,-0.613705526,-1.289574844,0.7,2.453308699,2.7358987,-0.034341369,0,5.51518857,-1.815148907,5.603748676,0,0,2.065149028,0.668936674,0,0,0.246523176,-0.761069198,0.5,0,2.064605634,0.677442034,0,5.51518857,-0.161848927,0.054829829,0,19.2,2.065149028,0.668936674,0,0,-1.815148907,5.603748676,0,0,-0.613705526,-1.289574844,0.7,2.453308699,0.245563792,-0.760567618,0.3,0.550028329
0.727,0.247627461,-0.759887374,0.3,0.558245075,-0.610969627,-1.289609185,0.7,2.458823888,2.735736851,-0.034286539,0,5.53438857,-1.830347888,5.598802674,0,0,2.063326279,0.674537953,0,0,0.248587415,-0.76039746,0.5,0,2.062632426,0.6829952,0,5.53438857,-0.059665567,0.051655369,0,19.2,2.063326279,0.674537953,0,0,-1.830347888,5.598802674,0,0,-0.610969627,-1.289609185,0.7,2.458823888,0.247627461,-0.759887374,0.3,0.558245075
0.728,0.249689149,-0.759201581,0.3,0.566480914,-0.60823389,-1.289643472,0.7,2.464358276,2.735677185,-0.034234884,0,5.55358857,-1.845533392,5.593815449,0,0,2.061488337,0.680134266,0,0,0.250649824,-0.759720123,0.5,0,2.060720496,0.688568404,0,5.55358857,-0.018507332,0.049872788,0,19.2,2.061488337,0.680134266,0,0,-1.845533392,5.593815449,0,0,-0.60823389,-1.289643472,0.7,2.464358276,0.249689149,-0.759201581,0.3,0.566480914
0.729,0.251748918,-0.758510216,0.3,0.574735945,-0.605498213,-1.289677707,0.7,2.469911865,2.735658678,-0.034185011,0,5.57278857,-1.860705307,5.588787036,0,0,2.059635216,0.68572557,0,0,0.252710387,-0.759037193,0.5,0,2.058823947,0.694146849,0,5.57278857,-0.001991347,0.04903142,0,19.2,2.059635216,0.68572557,0,0,-1.860705307,5.588787036,0,0,-0.605498213,-1.289677707,0.7,2.469911865,0.251748918,-0.758510216,0.3,0.574735945
0.73,0.253806782,-0.757813276,0.3,0.583010207,-0.602762554,-1.289711892,0.7,2.475484653,2.735656687,-0.03413598,0,5.59198857,-1.875863522,5.583717473,0,0,2.057766931,0.691311826,0,0,0.254769089,-0.758348674,0.5,0,2.056924448,0.699724421,0,5.59198857,0.00457505,0.048720699,0,19.2,2.057766931,0.691311826,0,0,-1.875863522,5.583717473,0,0,-0.602762554,-1.289711892,0.7,2.475484653,0.253806782,-0.757813276,0.3,0.583010207
0.731,0.25586274,-0.757110761,0.3,0.591303717,-0.600026898,-1.289746028,0.7,2.481076642,2.735661262,-0.034087259,0,5.61118857,-1.891007925,5.578606798,0,0,2.055883494,0.696892991,0,0,0.256825916,-0.757654571,0.5,0,2.055014684,0.705298582,0,5.61118857,0.00712464,0.048683918,0,19.2,2.055883494,0.696892991,0,0,-1.891007925,5.578606798,0,0,-0.600026898,-1.289746028,0.7,2.481076642,0.25586274,-0.757110761,0.3,0.591303717
0.732,0.25791678,-0.756402674,0.3,0.599616479,-0.597291236,-1.289780115,0.7,2.48668783,2.735668386,-0.034038575,0,5.63038857,-1.906138404,5.573455047,0,0,2.05398492,0.702469026,0,0,0.258880851,-0.75695489,0.5,0,2.053091742,0.710868265,0,5.63038857,0.008052786,0.048781256,0,19.2,2.05398492,0.702469026,0,0,-1.906138404,5.573455047,0,0,-0.597291236,-1.289780115,0.7,2.48668783,0.25791678,-0.756402674,0.3,0.599616479
0.733,0.25996889,-0.75568902,0.3,0.607948498,-0.594555568,-1.289814154,0.7,2.492318219,2.735676439,-0.033989794,0,5.64958857,-1.921254849,5.568262258,0,0,2.052071222,0.708039888,0,0,0.26093388,-0.756249635,0.5,0,2.051154466,0.716433009,0,5.64958857,0.00832652,0.048941874,0,19.2,2.052071222,0.708039888,0,0,-1.921254849,5.568262258,0,0,-0.594555568,-1.289814154,0.7,2.492318219,0.25996889,-0.75568902,0.3,0.607948498
0.734,0.262019055,-0.754969804,0.3,0.616299773,-0.591819891,-1.289848143,0.7,2.497967808,2.735684766,-0.033940852,0,5.66878857,-1.936357147,5.563028471,0,0,2.050142415,0.713605537,0,0,0.262984988,-0.755538812,0.5,0,2.049202405,0.721992598,0,5.66878857,0.008336204,0.049131447,0,19.2,2.050142415,0.713605537,0,0,-1.936357147,5.563028471,0,0,-0.591819891,-1.289848143,0.7,2.497967808,0.262019055,-0.754969804,0.3,0.616299773
0.735,0.26406726,-0.754245031,0.3,0.624670305,-0.589084207,-1.289882084,0.7,2.503636596,2.735693102,-0.03389172,0,5.68798857,-1.951445189,5.557753723,0,0,2.048198512,0.719165931,0,0,0.26503416,-0.754822425,0.5,0,2.047235385,0.727546921,0,5.68798857,0.008239398,0.049333842,0,19.2,2.048198512,0.719165931,0,0,-1.951445189,5.557753723,0,0,-0.589084207,-1.289882084,0.7,2.503636596,0.26406726,-0.754245031,0.3,0.624670305
0.736,0.266113491,-0.753514707,0.3,0.633060095,-0.586348514,-1.289915976,0.7,2.509324585,2.735701341,-0.033842387,0,5.70718857,-1.966518861,5.552438054,0,0,2.046239529,0.72472103,0,0,0.26708138,-0.754100482,0.5,0,2.045253346,0.733095908,0,5.70718857,0.008099693,0.049541639,0,19.2,2.046239529,0.72472103,0,0,-1.966518861,5.552438054,0,0,-0.586348514,-1.289915976,0.7,2.509324585,0.266113491,-0.753514707,0.3,0.633060095
0.737,0.268157732,-0.752778836,0.3,0.641469143,-0.583612812,-1.289949818,0.7,2.515031773,2.735709441,-0.033792845,0,5.72638857,-1.981578054,5.547081502,0,0,2.044265479,0.730270794,0,0,0.269126634,-0.753372985,0.5,0,2.043256275,0.738639507,0,5.72638857,0.007942754,0.049751484,0,19.2,2.044265479,0.730270794,0,0,-1.981578054,5.547081502,0,0,-0.583612812,-1.289949818,0.7,2.515031773,0.268157732,-0.752778836,0.3,0.641469143
0.738,0.270199969,-0.752037425,0.3,0.649897448,-0.580877103,-1.289983611,0.7,2.520758162,2.735717384,-0.033743094,0,5.74558857,-1.996622657,5.541684107,0,0,2.042276378,0.73581518,0,0,0.271169906,-0.752639942,0.5,0,2.041244172,0.744177672,0,5.74558857,0.007778936,0.049961878,0,19.2,2.042276378,0.73581518,0,0,-1.996622657,5.541684107,0,0,-0.580877103,-1.289983611,0.7,2.520758162,0.270199969,-0.752037425,0.3,0.649897448
0.739,0.272240186,-0.751290477,0.3,0.658345011,-0.578141385,-1.290017354,0.7,2.52650375,2.735725163,-0.033693132,0,5.76478857,-2.011652559,5.536245908,0,0,2.040272239,0.741354148,0,0,0.273211182,-0.751901357,0.5,0,2.039217049,0.74971036,0,5.76478857,0.007612417,0.050172159,0,19.2,2.040272239,0.741354148,0,0,-2.011652559,5.536245908,0,0,-0.578141385,-1.290017354,0.7,2.52650375,0.272240186,-0.751290477,0.3,0.658345011
0.74,0.274278368,-0.750538,0.3,0.666811831,-0.57540566,-1.290051047,0.7,2.532268539,2.735732775,-0.033642959,0,5.78398857,-2.026667649,5.530766946,0,0,2.038253078,0.746887658,0,0,0.275250446,-0.751157235,0.5,0,2.037174919,0.755237529,0,5.78398857,0.007444886,0.050382037,0,19.2,2.038253078,0.746887658,0,0,-2.026667649,5.530766946,0,0,-0.57540566,-1.290051047,0.7,2.532268539,0.274278368,-0.750538,0.3,0.666811831
0.741,0.276314501,-0.749779999,0.3,0.67529791,-0.572669928,-1.29008469,0.7,2.538052528,2.73574022,-0.033592577,0,5.80318857,-2.041667816,5.525247262,0,0,2.036218909,0.752415669,0,0,0.277287683,-0.750407583,0.5,0,2.035117795,0.760759139,0,5.80318857,0.007277022,0.050591386,0,19.2,2.036218909,0.752415669,0,0,-2.041667816,5.525247262,0,0,-0.572669928,-1.29008469,0.7,2.538052528,0.276314501,-0.749779999,0.3,0.67529791
0.742,0.278348569,-0.749016479,0.3,0.683803246,-0.569934187,-1.290118283,0.7,2.543855716,2.735747497,-0.033541986,0,5.82238857,-2.056652951,5.519686894,0,0,2.034169747,0.757938139,0,0,0.279322879,-0.749652406,0.5,0,2.033045693,0.766275148,0,5.82238857,0.007109101,0.050800149,0,19.2,2.034169747,0.757938139,0,0,-2.056652951,5.519686894,0,0,-0.569934187,-1.290118283,0.7,2.543855716,0.278348569,-0.749016479,0.3,0.683803246
0.743,0.280380558,-0.748247445,0.3,0.69232784,-0.56719844,-1.290151825,0.7,2.549678105,2.735754606,-0.033491186,0,5.84158857,-2.071622943,5.514085886,0,0,2.032105608,0.763455029,0,0,0.281356018,-0.748891709,0.5,0,2.030958627,0.771785516,0,5.84158857,0.006941236,0.051008304,0,19.2,2.032105608,0.763455029,0,0,-2.071622943,5.514085886,0,0,-0.56719844,-1.290151825,0.7,2.549678105,0.280380558,-0.748247445,0.3,0.69232784
0.744,0.282410452,-0.747472904,0.3,0.700871692,-0.564462685,-1.290185316,0.7,2.555519693,2.735761547,-0.033440178,0,5.86078857,-2.086577681,5.508444277,0,0,2.030026506,0.768966297,0,0,0.283387085,-0.748125498,0.5,0,2.028856614,0.777290203,0,5.86078857,0.006773471,0.05121584,0,19.2,2.030026506,0.768966297,0,0,-2.086577681,5.508444277,0,0,-0.564462685,-1.290185316,0.7,2.555519693,0.282410452,-0.747472904,0.3,0.700871692
0.745,0.284438236,-0.746692862,0.3,0.709434802,-0.561726924,-1.290218756,0.7,2.561380482,2.735768321,-0.033388962,0,5.87998857,-2.101517056,5.50276211,0,0,2.027932458,0.774471904,0,0,0.285416066,-0.747353778,0.5,0,2.026739668,0.782789167,0,5.87998857,0.006605827,0.051422751,0,19.2,2.027932458,0.774471904,0,0,-2.101517056,5.50276211,0,0,-0.561726924,-1.290218756,0.7,2.561380482,0.284438236,-0.746692862,0.3,0.709434802
0.746,0.286463896,-0.745907323,0.3,0.71801717,-0.558991155,-1.290252145,0.7,2.56726047,2.735774927,-0.033337539,0,5.89918857,-2.116440957,5.497039426,0,0,2.025823477,0.779971808,0,0,0.287442945,-0.746576556,0.5,0,2.024607805,0.788282369,0,5.89918857,0.006438311,0.051629035,0,19.2,2.025823477,0.779971808,0,0,-2.116440957,5.497039426,0,0,-0.558991155,-1.290252145,0.7,2.56726047,0.286463896,-0.745907323,0.3,0.71801717
0.747,0.288487417,-0.745116294,0.3,0.726618796,-0.55625538,-1.290285483,0.7,2.573159659,2.735781365,-0.03328591,0,5.91838857,-2.131349276,5.491276267,0,0,2.023699581,0.785465969,0,0,0.289467708,-0.745793836,0.5,0,2.022461041,0.793769768,0,5.91838857,0.006270928,0.051834691,0,19.2,2.023699581,0.785465969,0,0,-2.131349276,5.491276267,0,0,-0.55625538,-1.290285483,0.7,2.573159659,0.288487417,-0.745116294,0.3,0.726618796
0.748,0.290508784,-0.74431978,0.3,0.73523968,-0.553519599,-1.290318769,0.7,2.579078048,2.735787636,-0.033234075,0,5.93758857,-2.146241901,5.485472676,0,0,2.021560784,0.790954347,0,0,0.291490339,-0.745005626,0.5,0,2.020299391,0.799251323,0,5.93758857,0.00610368,0.052039718,0,19.2,2.021560784,0.790954347,0,0,-2.146241901,5.485472676,0,0,-0.553519599,-1.290318769,0.7,2.579078048,0.290508784,-0.74431978,0.3,0.73523968
0.749,0.292527981,-0.743517788,0.3,0.743879822,-0.550783811,-1.290352003,0.7,2.585015636,2.735793739,-0.033182036,0,5.95678857,-2.161118723,5.479628695,0,0,2.019407102,0.796436901,0,0,0.293510824,-0.74421193,0.5,0,2.018122872,0.804726994,0,5.95678857,0.005936568,0.052244116,0,19.2,2.019407102,0.796436901,0,0,-2.161118723,5.479628695,0,0,-0.550783811,-1.290352003,0.7,2.585015636,0.292527981,-0.743517788,0.3,0.743879822
0.75,0.294544995,-0.742710323,0.3,0.752539222,-0.548048018,-1.290385185,0.7,2.590972425,2.735799676,-0.033129791,0,5.97598857,-2.175979633,5.473744368,0,0,2.017238552,0.801913591,0,0,0.295529148,-0.743412754,0.5,0,2.0159315,0.810196741,0,5.97598857,0.005769594,0.052447882,0,19.2,2.017238552,0.801913591,0,0,-2.175979633,5.473744368,0,0,-0.548048018,-1.290385185,0.7,2.590972425,0.294544995,-0.742710323,0.3,0.752539222
0.751,0.29655981,-0.741897391,0.3,0.761217881,-0.545312218,-1.290418315,0.7,2.596948413,2.735805446,-0.033077344,0,5.99518857,-2.190824521,5.467819738,0,0,2.015055148,0.807384376,0,0,0.297545296,-0.742608104,0.5,0,2.01372529,0.815660524,0,5.99518857,0.00560276,0.052651018,0,19.2,2.015055148,0.807384376,0,0,-2.190824521,5.467819738,0,0,-0.545312218,-1.290418315,0.7,2.596948413,0.29655981,-0.741897391,0.3,0.761217881
0.752,0.298572411,-0.741078999,0.3,0.769915797,-0.542576413,-1.290451392,0.7,2.602943602,2.735811048,-0.033024693,0,6.01438857,-2.205653278,5.461854849,0,0,2.012856908,0.812849217,0,0,0.299559254,-0.741797987,0.5,0,2.011504259,0.821118302,0,6.01438857,0.005436066,0.052853522,0,19.2,2.012856908,0.812849217,0,0,-2.205653278,5.461854849,0,0,-0.542576413,-1.290451392,0.7,2.602943602,0.298572411,-0.741078999,0.3,0.769915797
0.753,0.300582784,-0.740255151,0.3,0.778632972,-0.539840601,-1.290484417,0.7,2.60895799,2.735816484,-0.032971839,0,6.03358857,-2.220465795,5.455849744,0,0,2.010643847,0.818308073,0,0,0.301571005,-0.740982408,0.5,0,2.009268423,0.826570035,0,6.03358857,0.005269514,0.053055394,0,19.2,2.010643847,0.818308073,0,0,-2.220465795,5.455849744,0,0,-0.539840601,-1.290484417,0.7,2.60895799,0.300582784,-0.740255151,0.3,0.778632972
0.754,0.302590913,-0.739425855,0.3,0.787369406,-0.537104785,-1.290517389,0.7,2.614991579,2.735821754,-0.032918784,0,6.05278857,-2.235261963,5.449804467,0,0,2.008415982,0.823760903,0,0,0.303580536,-0.740161373,0.5,0,2.007017798,0.832015683,0,6.05278857,0.005103104,0.053256633,0,19.2,2.008415982,0.823760903,0,0,-2.235261963,5.449804467,0,0,-0.537104785,-1.290517389,0.7,2.614991579,0.302590913,-0.739425855,0.3,0.787369406
0.755,0.304596785,-0.738591117,0.3,0.796125097,-0.534368963,-1.290550307,0.7,2.621044368,2.735826857,-0.032865527,0,6.07198857,-2.250041672,5.443719064,0,0,2.006173329,0.829207668,0,0,0.305587832,-0.739334888,0.5,0,2.004752402,0.837455206,0,6.07198857,0.004936838,0.053457239,0,19.2,2.006173329,0.829207668,0,0,-2.250041672,5.443719064,0,0,-0.534368963,-1.290550307,0.7,2.621044368,0.304596785,-0.738591117,0.3,0.796125097
0.756,0.306600384,-0.737750942,0.3,0.804900047,-0.531633136,-1.290583173,0.7,2.627116356,2.735831794,-0.03281207,0,6.09118857,-2.264804815,5.437593578,0,0,2.003915904,0.834648328,0,0,0.307592878,-0.73850296,0.5,0,2.002472251,0.842888564,0,6.09118857,0.004770717,0.053657212,0,19.2,2.003915904,0.834648328,0,0,-2.264804815,5.437593578,0,0,-0.531633136,-1.290583173,0.7,2.627116356,0.306600384,-0.737750942,0.3,0.804900047
0.757,0.308601695,-0.736905337,0.3,0.813694255,-0.528897305,-1.290615985,0.7,2.633207545,2.735836565,-0.032758413,0,6.11038857,-2.279551282,5.431428056,0,0,2.001643725,0.840082842,0,0,0.309595659,-0.737665594,0.5,0,2.000177362,0.848315716,0,6.11038857,0.004604742,0.053856549,0,19.2,2.001643725,0.840082842,0,0,-2.279551282,5.431428056,0,0,-0.528897305,-1.290615985,0.7,2.633207545,0.308601695,-0.736905337,0.3,0.813694255
0.758,0.310600704,-0.736054307,0.3,0.822507722,-0.526161468,-1.290648743,0.7,2.639317933,2.735841169,-0.032704556,0,6.12958857,-2.294280964,5.425222542,0,0,1.999356807,0.845511171,0,0,0.311596161,-0.736822796,0.5,0,1.997867751,0.853736624,0,6.12958857,0.004438915,0.054055252,0,19.2,1.999356807,0.845511171,0,0,-2.294280964,5.425222542,0,0,-0.526161468,-1.290648743,0.7,2.639317933,0.310600704,-0.736054307,0.3,0.822507722
0.759,0.312597396,-0.73519786,0.3,0.831340447,-0.523425627,-1.290681448,0.7,2.645447522,2.735845608,-0.032650501,0,6.14878857,-2.308993754,5.418977082,0,0,1.997055168,0.850933274,0,0,0.313594368,-0.735974573,0.5,0,1.995543436,0.859151246,0,6.14878857,0.004273235,0.05425332,0,19.2,1.997055168,0.850933274,0,0,-2.308993754,5.418977082,0,0,-0.523425627,-1.290681448,0.7,2.645447522,0.312597396,-0.73519786,0.3,0.831340447
0.76,0.314591756,-0.734336002,0.3,0.840192431,-0.520689781,-1.290714098,0.7,2.65159631,2.735849882,-0.032596247,0,6.16798857,-2.323689542,5.412691723,0,0,1.994738825,0.856349112,0,0,0.315590266,-0.735120932,0.5,0,1.993204434,0.864559544,0,6.16798857,0.004107705,0.054450752,0,19.2,1.994738825,0.856349112,0,0,-2.323689542,5.412691723,0,0,-0.520689781,-1.290714098,0.7,2.65159631,0.314591756,-0.734336002,0.3,0.840192431
0.761,0.316583771,-0.733468738,0.3,0.849063673,-0.517953931,-1.290746695,0.7,2.657764299,2.735853989,-0.032541797,0,6.18718857,-2.338368222,5.406366509,0,0,1.992407795,0.861758644,0,0,0.317583841,-0.734261877,0.5,0,1.990850761,0.869961477,0,6.18718857,0.003942326,0.054647548,0,19.2,1.992407795,0.861758644,0,0,-2.338368222,5.406366509,0,0,-0.517953931,-1.290746695,0.7,2.657764299,0.316583771,-0.733468738,0.3,0.849063673
0.762,0.318573424,-0.732596076,0.3,0.857954174,-0.515218077,-1.290779236,0.7,2.663951488,2.735857932,-0.032487149,0,6.20638857,-2.353029683,5.400001489,0,0,1.990062095,0.867161831,0,0,0.319575077,-0.733397416,0.5,0,1.988482436,0.875357005,0,6.20638857,0.003777098,0.054843706,0,19.2,1.990062095,0.867161831,0,0,-2.353029683,5.400001489,0,0,-0.515218077,-1.290779236,0.7,2.663951488,0.318573424,-0.732596076,0.3,0.857954174
0.763,0.320560701,-0.731718021,0.3,0.866863933,-0.512482219,-1.290811724,0.7,2.670157876,2.735861709,-0.032432305,0,6.22558857,-2.36767382,5.393596709,0,0,1.987701741,0.872558634,0,0,0.32156396,-0.732527556,0.5,0,1.986099476,0.880746089,0,6.22558857,0.003612023,0.055039228,0,19.2,1.987701741,0.872558634,0,0,-2.36767382,5.393596709,0,0,-0.512482219,-1.290811724,0.7,2.670157876,0.320560701,-0.731718021,0.3,0.866863933
0.764,0.322545588,-0.730834581,0.3,0.875792951,-0.509746358,-1.290844156,0.7,2.676383465,2.735865321,-0.032377266,0,6.24478857,-2.382300523,5.387152215,0,0,1.985326753,0.877949012,0,0,0.323550475,-0.731652301,0.5,0,1.983701897,0.88612869,0,6.24478857,0.003447102,0.055234112,0,19.2,1.985326753,0.877949012,0,0,-2.382300523,5.387152215,0,0,-0.509746358,-1.290844156,0.7,2.676383465,0.322545588,-0.730834581,0.3,0.875792951
0.765,0.324528071,-0.729945761,0.3,0.884741228,-0.507010492,-1.290876533,0.7,2.682628253,2.735868768,-0.032322032,0,6.26398857,-2.396909686,5.380668056,0,0,1.982937146,0.883332925,0,0,0.325534609,-0.73077166,0.5,0,1.981289719,0.891504766,0,6.26398857,0.003282336,0.055428358,0,19.2,1.982937146,0.883332925,0,0,-2.396909686,5.380668056,0,0,-0.507010492,-1.290876533,0.7,2.682628253,0.324528071,-0.729945761,0.3,0.884741228
0.766,0.326508133,-0.729051568,0.3,0.893708763,-0.504274624,-1.290908855,0.7,2.688892242,2.73587205,-0.032266604,0,6.28318857,-2.4115012,5.374144279,0,0,1.980532939,0.888710334,0,0,0.327516345,-0.729885638,0.5,0,1.978862958,0.89687428,0,6.28318857,0.003117726,0.055621965,0,19.2,1.980532939,0.888710334,0,0,-2.4115012,5.374144279,0,0,-0.504274624,-1.290908855,0.7,2.688892242,0.326508133,-0.729051568,0.3,0.893708763
0.767,0.328485762,-0.728152009,0.3,0.902695557,-0.501538752,-1.290941122,0.7,2.69517543,2.735875168,-0.032210982,0,6.30238857,-2.426074958,5.367580933,0,0,1.97811415,0.8940812,0,0,0.32949567,-0.728994241,0.5,0,1.976421633,0.902237191,0,6.30238857,0.002953273,0.055814933,0,19.2,1.97811415,0.8940812,0,0,-2.426074958,5.367580933,0,0,-0.501538752,-1.290941122,0.7,2.69517543,0.328485762,-0.728152009,0.3,0.902695557
0.768,0.330460942,-0.727247091,0.3,0.91170161,-0.498802876,-1.290973333,0.7,2.701477819,2.735878121,-0.032155167,0,6.32158857,-2.440630853,5.360978065,0,0,1.975680795,0.899445483,0,0,0.331472568,-0.728097477,0.5,0,1.973965761,0.90759346,0,6.32158857,0.002788978,0.056007262,0,19.2,1.975680795,0.899445483,0,0,-2.440630853,5.360978065,0,0,-0.498802876,-1.290973333,0.7,2.701477819,0.330460942,-0.727247091,0.3,0.91170161
0.769,0.33243366,-0.72633682,0.3,0.920726921,-0.496066998,-1.291005488,0.7,2.707799408,2.73588091,-0.03209916,0,6.34078857,-2.455168778,5.354335724,0,0,1.973232894,0.904803143,0,0,0.333447026,-0.727195352,0.5,0,1.971495361,0.912943047,0,6.34078857,0.002624842,0.056198951,0,19.2,1.973232894,0.904803143,0,0,-2.455168778,5.354335724,0,0,-0.496066998,-1.291005488,0.7,2.707799408,0.33243366,-0.72633682,0.3,0.920726921
0.77,0.334403899,-0.725421202,0.3,0.929771492,-0.493331117,-1.291037587,0.7,2.714140196,2.735883535,-0.032042961,0,6.35998857,-2.469688625,5.347653959,0,0,1.970770464,0.910154141,0,0,0.335419029,-0.726287873,0.5,0,1.969010451,0.918285913,0,6.35998857,0.002460867,0.05639,0,19.2,1.970770464,0.910154141,0,0,-2.469688625,5.347653959,0,0,-0.493331117,-1.291037587,0.7,2.714140196,0.334403899,-0.725421202,0.3,0.929771492
0.771,0.336371646,-0.724500245,0.3,0.938835321,-0.490595234,-1.29106963,0.7,2.720500185,2.735885996,-0.031986571,0,6.37918857,-2.484190289,5.34093282,0,0,1.968293523,0.915498438,0,0,0.337388562,-0.725375046,0.5,0,1.966511048,0.923622019,0,6.37918857,0.002297053,0.056580408,0,19.2,1.968293523,0.915498438,0,0,-2.484190289,5.34093282,0,0,-0.490595234,-1.29106963,0.7,2.720500185,0.336371646,-0.724500245,0.3,0.938835321
0.772,0.338336887,-0.723573955,0.3,0.947918409,-0.487859348,-1.291101617,0.7,2.726879373,2.735888293,-0.03192999,0,6.39838857,-2.498673661,5.334172355,0,0,1.965802089,0.920835994,0,0,0.339355611,-0.724456879,0.5,0,1.963997172,0.928951326,0,6.39838857,0.002133401,0.056770175,0,19.2,1.965802089,0.920835994,0,0,-2.498673661,5.334172355,0,0,-0.487859348,-1.291101617,0.7,2.726879373,0.338336887,-0.723573955,0.3,0.947918409
0.773,0.340299606,-0.722642339,0.3,0.957020756,-0.48512346,-1.291133547,0.7,2.733277762,2.735890426,-0.03187322,0,6.41758857,-2.513138635,5.327372615,0,0,1.963296182,0.92616677,0,0,0.341320162,-0.723533377,0.5,0,1.961468841,0.934273793,0,6.41758857,0.001969913,0.056959301,0,19.2,1.963296182,0.92616677,0,0,-2.513138635,5.327372615,0,0,-0.48512346,-1.291133547,0.7,2.733277762,0.340299606,-0.722642339,0.3,0.957020756
0.774,0.34225979,-0.721705405,0.3,0.966142361,-0.482387569,-1.29116542,0.7,2.73969535,2.735892396,-0.031816261,0,6.43678857,-2.527585105,5.320533649,0,0,1.960775818,0.931490726,0,0,0.343282199,-0.722604547,0.5,0,1.958926074,0.939589383,0,6.43678857,0.001806589,0.057147786,0,19.2,1.960775818,0.931490726,0,0,-2.527585105,5.320533649,0,0,-0.482387569,-1.29116542,0.7,2.73969535,0.34225979,-0.721705405,0.3,0.966142361
0.775,0.344217425,-0.720763158,0.3,0.975283226,-0.479651677,-1.291197236,0.7,2.746132139,2.735894203,-0.031759113,0,6.45598857,-2.542012964,5.313655508,0,0,1.958241018,0.936807824,0,0,0.345241709,-0.721670398,0.5,0,1.956368889,0.944898055,0,6.45598857,0.001643431,0.057335628,0,19.2,1.958241018,0.936807824,0,0,-2.542012964,5.313655508,0,0,-0.479651677,-1.291197236,0.7,2.746132139,0.344217425,-0.720763158,0.3,0.975283226
0.776,0.346172494,-0.719815606,0.3,0.98444335,-0.476915783,-1.291228995,0.7,2.752588128,2.735895846,-0.031701777,0,6.47518857,-2.556422107,5.306738243,0,0,1.955691799,0.942118024,0,0,0.347198676,-0.720730934,0.5,0,1.953797305,0.950199772,0,6.47518857,0.001480439,0.057522828,0,19.2,1.955691799,0.942118024,0,0,-2.556422107,5.306738243,0,0,-0.476915783,-1.291228995,0.7,2.752588128,0.346172494,-0.719815606,0.3,0.98444335
0.777,0.348124985,-0.718862756,0.3,0.993622732,-0.474179887,-1.291260697,0.7,2.759063316,2.735897327,-0.031644254,0,6.49438857,-2.570812427,5.299781905,0,0,1.95312818,0.947421287,0,0,0.349153087,-0.719786164,0.5,0,1.951211341,0.955494493,0,6.49438857,0.001317615,0.057709385,0,19.2,1.95312818,0.947421287,0,0,-2.570812427,5.299781905,0,0,-0.474179887,-1.291260697,0.7,2.759063316,0.348124985,-0.718862756,0.3,0.993622732
